,userId,movieId,rating,timestamp
96588,646,5,4.0,947292853
27003,198,5,4.5,1398939340
14035,91,5,3.0,848526431
21911,151,5,4.0,1335948353
96153,640,5,4.0,851304369
85230,573,5,5.0,1232810973
95894,632,5,3.0,848518408
3055,17,5,4.0,856006982
24074,172,5,5.0,875357288
12907,82,5,5.0,1156206916
52632,382,5,3.0,852809757
59861,432,5,5.0,1417930660
35174,251,5,3.0,869101354
53677,387,5,5.0,946520615
31245,223,5,5.0,828213150
6521,35,5,3.0,847057147
65660,467,5,3.5,1296195765
55836,403,5,4.0,1026927798
16201,104,5,3.0,1085578997
92946,615,5,3.0,860572959
82415,561,5,4.0,1167428869
46668,342,5,5.0,881166915
60059,433,5,4.0,886373053
2691,16,5,4.5,1127469542
44350,311,5,5.0,959931608
32628,235,5,3.0,1109968623
22988,161,5,3.0,852791965
53178,384,5,5.0,836679569
92947,615,6,3.0,860572960
70655,492,6,4.0,954685491
16860,109,6,4.0,840100994
34496,246,6,3.0,953361791
32323,232,6,3.0,854481668
24962,181,6,5.0,845745009
35175,251,6,4.0,869101615
54522,389,6,3.0,867072884
38588,282,6,3.5,1114998425
43331,310,6,3.0,898007831
67256,471,6,2.0,944321656
32629,235,6,3.5,1109968699
57359,415,6,4.0,841447107
8225,54,6,2.0,855926988
3110,18,6,3.0,855190128
3056,17,6,3.0,856006982
85572,574,6,4.0,1012593981
22989,161,6,3.0,852791965
31209,222,6,3.0,856532203
40155,293,6,5.0,1047072215
74056,517,6,3.0,945361906
49454,360,6,3.0,864051197
64081,460,6,0.5,1091049760
71786,504,6,3.0,1340413951
52320,381,6,5.0,1371778225
64826,462,6,4.0,1050499745
19017,127,6,5.0,1049683873
12673,79,6,4.0,844860107
13482,86,6,3.0,858623219
77494,536,6,5.0,879520683
82829,563,6,3.0,974837728
63775,458,6,3.0,859210733
61436,451,6,3.0,976422719
13513,87,6,4.0,1239765126
48755,357,6,4.0,957479451
29268,212,6,2.0,1462639898
81119,550,6,4.0,843274557
35705,255,6,3.0,851862274
42406,305,6,2.0,939717948
96154,640,6,4.0,834636169
77965,542,6,5.0,866931538
12618,78,6,0.5,1182995062
22182,153,6,3.0,850917346
9920,69,6,3.0,853954323
15276,99,6,3.0,854194024
78435,546,6,2.0,1021098817
91364,606,6,3.5,1118247500
57230,412,6,5.0,850890598
73864,515,6,4.0,844687509
44351,311,6,1.0,959934156
16978,110,6,3.5,1097429457
38780,283,6,1.0,853878917
45898,328,6,4.0,867072073
5051,29,7,4.0,968786809
92461,613,7,1.0,1003254119
19018,127,7,4.0,1049685242
17343,112,7,5.0,844885084
24963,181,7,5.0,845745710
3111,18,8,3.0,855190232
16861,109,8,5.0,840101320
72203,506,8,1.0,862091545
45188,317,8,4.0,862902803
35416,253,8,3.0,845159397
54523,389,8,3.0,867076328
74057,517,8,4.0,945369995
9921,69,8,3.0,853954486
49455,360,8,3.0,864051357
17344,112,8,4.0,844884734
73865,515,8,3.0,844687820
24964,181,8,3.0,845746347
35706,255,8,3.0,851862371
96102,639,8,3.0,860951277
34497,246,8,3.0,953272452
14512,94,8,3.0,1016317600
70498,489,8,4.0,851786427
52633,382,8,2.0,852809531
8226,54,8,3.0,855927315
3057,17,8,3.0,856007219
23098,163,9,4.0,1182287578
81204,551,9,3.0,843322577
64082,460,9,2.0,1090907439
90602,601,9,3.0,842359419
44352,311,9,1.0,959931688
16979,110,9,3.5,1097432318
21847,150,9,5.0,847296716
63697,457,9,4.0,1365115941
77321,534,9,3.0,838630568
20,1,9,4.0,835355493
22648,158,9,2.5,1183519921
37072,267,9,3.0,1314894283
96995,648,9,5.0,834424744
32630,235,9,3.0,1109969756
55343,398,9,3.0,841562243
34879,248,9,4.0,839461544
84776,567,9,4.0,835002274
50221,368,9,3.0,847465494
3626,20,9,3.0,853846478
7339,46,9,4.0,832228931
8261,55,9,4.0,1467008381
26081,190,9,2.0,839925608
82830,563,9,3.0,974838889
53179,384,9,3.0,836679100
65308,463,9,5.0,829911793
89329,595,9,3.5,1142088563
97086,649,9,4.0,844883616
81507,554,9,3.0,842288289
91365,606,9,3.5,1144790933
50817,374,9,4.0,845491929
62987,456,9,2.0,1471385100
27004,198,9,2.5,1214653475
18930,125,9,3.0,833286456
80829,547,9,4.0,857407492
13187,84,9,5.0,837507143
57332,414,9,4.0,848984824
25746,187,9,4.0,841063568
65661,467,9,3.0,1296195616
17366,113,9,4.0,838365857
16862,109,9,4.0,840100456
48395,354,9,3.5,1130105680
41101,294,9,4.5,1100132288
39642,289,9,4.5,1445337576
31246,223,9,3.0,830633216
10217,72,9,3.0,1255591764
59228,429,9,3.5,1172908696
42003,301,9,3.0,843720729
57606,417,9,2.5,1132178305
59034,427,9,2.5,1304136575
47821,352,9,3.0,1112269534
97453,653,9,4.0,1145391869
61132,446,9,3.0,832492847
34498,246,9,4.0,953271993
82119,560,9,3.5,1172696467
53678,387,9,2.0,946521781
18482,120,9,3.0,833058428
20880,143,9,5.0,837455462
22897,160,9,4.0,837629446
7987,49,9,4.0,847412607
91790,607,9,3.0,939362773
38831,284,9,4.0,965091528
89020,592,9,2.0,835463471
39799,291,9,4.0,1140051151
38300,278,9,3.0,838231354
93538,623,9,4.0,1019124400
28393,211,9,3.5,1218403807
43332,310,9,3.0,898007870
496,6,9,3.0,851869035
3112,18,9,3.0,855192496
85231,573,9,3.0,1232810621
19363,129,9,3.5,1140723887
88770,589,9,3.0,848677459
24518,176,9,4.0,907380744
20056,133,9,4.0,1361245744
147,3,9,4.0,949810645
20921,144,9,5.0,845421721
12040,76,9,3.0,1183844529
22303,156,9,3.5,1291598989
14036,91,9,2.0,848525661
67040,470,9,4.5,1257634439
27945,204,9,3.5,1442136824
30176,213,9,3.0,978131768
96155,640,9,3.0,834636305
73866,515,9,4.0,844687118
20364,134,9,3.0,844995924
21912,151,9,1.5,1335948177
21436,149,9,4.0,1114306741
38461,281,9,3.0,1111493968
11824,73,9,5.0,942704394
86157,576,9,3.5,1111475285
88673,587,9,3.0,842298158
88886,591,9,4.0,995420467
82018,559,9,4.0,1452848962
54471,388,9,4.0,829491840
80984,549,9,4.0,943372548
57360,415,9,4.0,841446669
16803,107,9,4.0,843302067
39549,287,9,3.0,845862233
12868,81,9,3.0,835973445
33963,242,9,3.5,1094223893
52693,383,9,3.5,1168644826
12674,79,9,3.0,844860003
55363,399,9,3.0,840205137
12354,77,9,5.0,1274050854
35213,252,9,4.0,1215831215
54524,389,9,3.0,867076126
98657,661,9,3.0,839022269
16202,104,9,3.5,1101130624
88724,588,9,4.0,836109734
75565,524,9,3.0,1024930416
18561,121,9,3.0,832773057
17345,112,9,3.0,844884266
55092,395,9,3.0,834998293
966,14,9,3.0,1093028290
55874,404,9,3.5,1097769358
6769,38,9,5.0,832523129
70267,486,9,4.0,832836302
40156,293,9,3.5,1054068559
20436,136,9,4.0,946411786
99694,665,9,3.0,838920928
23182,164,9,2.5,1111482847
44635,312,9,3.5,1105354679
4010,22,10,3.5,1166728170
39800,291,10,4.5,1140050157
70519,490,10,3.0,940797048
90865,604,10,3.0,980174746
74058,517,10,5.0,945362876
77495,536,10,3.0,879502984
72239,507,10,3.0,844376294
34880,248,10,4.0,839462462
48756,357,10,3.0,957479332
57361,415,10,4.0,841446809
59862,432,10,1.5,1417930769
99734,666,10,3.0,847271401
13292,85,10,1.0,848159306
85573,574,10,3.0,1012593826
45244,318,10,4.0,834759704
14037,91,10,4.0,848525903
40157,293,10,3.0,1048536701
73371,510,10,4.0,829351964
16863,109,10,5.0,840100602
97454,653,10,4.5,1145391997
33566,241,10,5.0,956682997
70268,486,10,4.0,832836467
77021,533,10,3.0,973374582
32990,238,10,4.0,991858087
38356,279,10,3.0,905583247
16203,104,10,3.5,1100533597
80830,547,10,3.0,857406576
78436,546,10,3.0,1418149949
34499,246,10,4.0,953361740
42407,305,10,4.0,939718559
24965,181,10,5.0,845744166
89815,596,10,4.0,940707935
61133,446,10,3.0,832493040
53398,386,10,4.0,975142478
82831,563,10,3.0,974833372
9715,67,10,3.5,1249808221
96156,640,10,4.0,834636769
22898,160,10,4.0,837629659
84812,568,10,5.0,965068407
96045,638,10,4.0,832450629
16980,110,10,4.0,1097432404
77322,534,10,3.0,838631207
32475,234,10,3.5,1111558168
14157,92,10,3.5,1304992956
97087,649,10,5.0,844883616
48341,353,10,5.0,846062456
13514,87,10,3.5,1239764623
967,14,10,2.5,1093028381
52321,381,10,5.0,1371773175
9417,62,10,3.5,1079098249
37073,267,10,3.5,1314894958
30673,218,10,4.0,974496320
14513,94,10,4.0,1025556196
64827,462,10,3.0,1049924343
72290,508,10,3.0,1095897396
9064,58,10,2.5,1144755845
67257,471,10,3.0,944321835
55093,395,10,3.0,839253775
8991,57,10,5.0,961127960
18719,124,10,4.0,1269735560
74011,516,10,5.0,846450066
70871,495,10,4.0,837017766
44353,311,10,3.0,959933834
5052,29,10,4.0,948141296
82416,561,10,4.0,1167428952
61437,451,10,4.0,976419907
18483,120,10,4.0,833058545
43333,310,10,5.0,898526635
70656,492,10,4.0,954685288
8782,56,10,5.0,907763065
31641,231,10,4.0,955090745
54525,389,10,5.0,867075845
64083,460,10,1.5,1090907986
57921,420,10,5.0,835170327
3113,18,10,3.0,855192773
65662,467,10,2.0,1296195998
55494,401,10,4.5,1462947988
90017,597,10,4.0,1008571467
90603,601,10,3.0,842358525
51146,379,10,2.0,949367730
53180,384,10,4.0,836679319
80985,549,10,4.0,943373959
9612,66,11,3.0,854711916
86492,579,11,3.0,1276095731
38781,283,11,1.0,853879034
40158,293,11,4.0,1062621382
34500,246,11,3.0,953270877
73867,515,11,3.0,844687789
55094,395,11,4.0,838629846
49456,360,11,3.0,864051423
22304,156,11,2.0,1291598164
93539,623,11,2.0,1019563753
27005,198,11,4.0,1214653108
81120,550,11,3.0,843274928
9922,69,11,3.0,853954577
35176,251,11,5.0,869101988
96103,639,11,3.0,860951390
82832,563,11,1.0,974709821
48757,357,11,1.0,957795321
13884,90,11,3.5,1448813887
73868,515,12,3.0,844688688
29269,212,12,2.5,1462644085
39295,286,12,4.5,1470167166
55495,401,12,4.5,1462948266
89166,594,12,5.0,965230121
82833,563,12,4.0,974790534
74059,517,12,5.0,945369411
24966,181,12,3.0,845745917
46480,341,13,3.0,945125271
88674,587,13,3.0,842298642
63776,458,13,4.0,859210803
3058,17,13,2.0,856007147
70499,489,13,3.0,851786330
53679,387,13,4.0,946527775
56360,406,13,4.0,962648347
98390,658,13,4.0,837271765
61438,451,13,5.0,976420715
35707,255,13,4.0,851862320
52634,382,13,3.0,852806963
42408,305,13,3.0,939724401
