,Mov-Freq,Mov-Mean,Mov-std,Mov-var,movieId
102,49,3.29591836735,0.880157496035,0.774677217826,102
103,5,3.2,0.748331477355,0.56,103
104,1,3.0,0.0,0.0,104
105,6,4.75,0.381881307913,0.145833333333,105
106,6,3.0,1.15470053838,1.33333333333,106
107,5,2.8,0.979795897113,0.96,107
108,1,3.0,0.0,0.0,108
109,5,3.8,0.4,0.16,109
110,19,3.05263157895,0.646747669866,0.418282548476,110
111,7,4.0,0.755928946018,0.571428571429,111
112,1,3.0,0.0,0.0,112
113,21,3.71428571429,0.994884876942,0.989795918367,113
114,10,2.7,1.00498756211,1.01,114
115,1,3.0,0.0,0.0,115
116,1,4.5,0.0,0.0,116
117,1,2.0,0.0,0.0,117
118,8,2.875,0.927024810887,0.859375,118
119,27,3.0,1.15470053838,1.33333333333,119
120,1,1.0,0.0,0.0,120
121,23,3.47826086957,0.772886471071,0.597353497164,121
122,93,3.58064516129,0.956838214492,0.915539368713,122
123,26,3.32692307692,0.989777633266,0.979659763314,123
124,43,3.27906976744,0.823367486842,0.677934018388,124
125,3,4.33333333333,0.471404520791,0.222222222222,125
126,21,3.64285714286,0.86110196762,0.741496598639,126
127,1,4.0,0.0,0.0,127
128,6,4.33333333333,0.7453559925,0.555555555556,128
129,200,3.9025,0.767622140118,0.58924375,129
130,48,3.5625,1.02380519794,1.04817708333,130
131,3,3.83333333333,0.235702260396,0.0555555555556,131
132,129,2.78294573643,0.997759041845,0.995523105583,132
133,16,3.8125,0.807677998958,0.65234375,133
134,9,3.05555555556,0.761739400045,0.58024691358,134
135,11,3.95454545455,1.01027776231,1.02066115702,135
136,8,2.375,1.11102430216,1.234375,136
137,58,2.87068965517,1.06090537468,1.12552021403,137
138,8,3.9375,0.634305722818,0.40234375,138
139,63,2.34126984127,0.862928737817,0.744646006551,139
140,80,3.83125,0.778394782549,0.6058984375,140
141,33,4.13636363636,0.955627092801,0.913223140496,141
142,63,3.51587301587,0.858978047136,0.737843285462,142
143,26,3.55769230769,0.711538461538,0.506286982249,143
144,142,3.44366197183,0.811663635731,0.658797857568,144
145,4,3.0,1.58113883008,2.5,145
146,1,4.0,0.0,0.0,146
147,43,3.11627906977,0.854789579046,0.730665224446,147
148,8,2.5625,1.42384821874,2.02734375,148
149,26,3.28846153846,0.822438645398,0.676405325444,149
150,6,4.33333333333,0.471404520791,0.222222222222,150
151,48,2.57291666667,0.989473678135,0.979058159722,151
152,70,2.56428571429,1.01390838052,1.02801020408,152
153,4,2.25,0.829156197589,0.6875,153
154,23,3.95652173913,0.9545434087,0.911153119093,154
155,18,3.77777777778,0.989138545265,0.978395061728,155
156,13,2.88461538462,1.21138582677,1.4674556213,156
157,5,4.7,0.6,0.36,157
158,6,3.5,0.957427107756,0.916666666667,158
159,44,3.30681818182,0.840832306077,0.706998966942,159
160,15,1.8,0.832666399786,0.693333333333,160
161,1,5.0,0.0,0.0,161
162,2,4.5,0.5,0.25,162
163,102,3.10294117647,0.866982131389,0.751658016148,163
164,48,2.875,0.800390529679,0.640625,164
165,3,2.83333333333,0.623609564462,0.388888888889,165
166,16,3.125,1.16592238164,1.359375,166
167,1,4.0,0.0,0.0,167
168,6,3.83333333333,1.21335164821,1.47222222222,168
169,5,3.0,0.632455532034,0.4,169
170,35,2.31428571429,1.259737582,1.58693877551,170
171,24,4.29166666667,0.431003351366,0.185763888889,171
172,14,3.21428571429,0.772618130457,0.59693877551,172
173,55,2.80909090909,0.716626624546,0.513553719008,173
174,43,3.44186046512,1.06317483262,1.13034072472,174
175,3,3.33333333333,0.471404520791,0.222222222222,175
176,1,4.0,0.0,0.0,176
177,1,4.0,0.0,0.0,177
178,4,3.0,1.22474487139,1.5,178
179,23,3.30434782609,0.869021569187,0.755198487713,179
180,31,3.0,1.016001016,1.03225806452,180
181,4,4.0,0.707106781187,0.5,181
182,10,3.6,1.28062484749,1.64,182
183,28,3.375,0.702355729975,0.493303571429,183
184,113,2.75221238938,1.00468789193,1.0093977602,184
185,5,2.6,0.489897948557,0.24,185
186,3,3.33333333333,0.471404520791,0.222222222222,186
187,9,4.22222222222,0.916245694582,0.83950617284,187
188,2,3.0,1.0,1.0,188
189,18,3.72222222222,1.13311544747,1.28395061728,189
190,42,3.02380952381,1.24380551301,1.5470521542,190
191,7,2.71428571429,0.699854212224,0.489795918367,191
192,15,3.33333333333,0.788810637747,0.622222222222,192
193,4,4.25,0.433012701892,0.1875,193
194,2,3.0,1.0,1.0,194
195,22,3.93181818182,0.843362514331,0.711260330579,195
196,109,3.96330275229,0.961903746015,0.925258816598,196
197,35,3.6,0.808879295251,0.654285714286,197
198,52,3.17307692308,0.929663997329,0.864275147929,198
199,16,3.15625,1.0265042316,1.0537109375,199
200,1,2.0,0.0,0.0,200
201,12,4.08333333333,0.640095478989,0.409722222222,201
202,25,3.7,1.07703296143,1.16,202
203,158,3.11075949367,1.14546908434,1.31209942317,203
204,24,4.20833333333,0.690963497991,0.477430555556,204
205,13,4.26923076923,0.575639597965,0.331360946746,205
206,12,2.75,0.924211375534,0.854166666667,206
207,78,3.90384615385,0.993755155793,0.987549309665,207
208,60,3.35833333333,0.851917771201,0.725763888889,208
209,34,3.19117647059,1.03621700176,1.07374567474,209
210,5,3.0,1.09544511501,1.2,210
211,15,2.93333333333,1.19536140514,1.42888888889,211
212,5,3.4,1.01980390272,1.04,212
213,4,3.5,1.65831239518,2.75,213
214,4,3.75,0.433012701892,0.1875,214
215,1,4.0,0.0,0.0,215
216,1,3.0,0.0,0.0,216
217,1,3.0,0.0,0.0,217
218,61,4.04098360656,1.05307933305,1.1089760817,218
219,43,3.6511627907,1.05397852964,1.11087074094,219
220,13,3.15384615385,0.863459396948,0.745562130178,220
221,20,3.375,0.772576857018,0.596875,221
222,4,3.25,1.47901994577,2.1875,222
223,1,3.0,0.0,0.0,223
224,41,3.06097560976,0.891662751728,0.79506246282,224
225,125,3.396,0.921511801335,0.849184,225
226,4,3.0,0.707106781187,0.5,226
227,5,2.2,1.46969384567,2.16,227
228,42,2.70238095238,0.880067122775,0.77451814059,228
229,13,3.57692307692,1.07141448286,1.14792899408,229
230,11,2.5,0.929320377285,0.863636363636,230
231,5,3.7,0.4,0.16,231
232,291,4.22164948454,0.90711886385,0.822864633153,232
233,51,3.71568627451,0.793693907765,0.629950019223,233
234,20,3.85,1.08512672071,1.1775,234
235,1,3.0,0.0,0.0,235
236,2,4.5,0.5,0.25,236
237,62,3.87903225806,0.961708341673,0.924882934443,237
238,73,3.48630136986,1.00673282338,1.01351097767,238
239,13,2.73076923077,0.953039361028,0.908284023669,239
240,4,4.25,0.433012701892,0.1875,240
241,3,3.66666666667,0.471404520791,0.222222222222,241
242,9,3.22222222222,1.22726233524,1.50617283951,242
243,4,3.5,1.11803398875,1.25,243
244,39,4.0,0.776250025806,0.602564102564,244
245,27,3.12962962963,0.660984011021,0.436899862826,245
246,3,2.66666666667,0.471404520791,0.222222222222,246
247,5,2.8,0.979795897113,0.96,247
248,22,2.86363636364,0.86840787157,0.754132231405,248
249,35,3.35714285714,0.996934075564,0.99387755102,249
250,5,3.0,1.09544511501,1.2,250
251,4,2.875,1.74553000547,3.046875,251
252,22,4.11363636364,0.706010207591,0.498450413223,252
253,18,3.86111111111,0.954602237636,0.911265432099,253
254,44,3.28409090909,0.91947197837,0.845428719008,254
255,1,3.0,0.0,0.0,255
256,1,4.0,0.0,0.0,256
257,5,3.2,0.748331477355,0.56,257
258,107,3.33644859813,0.963773010403,0.928858415582,258
259,14,3.46428571429,0.972189827773,0.945153061224,259
260,16,3.9375,0.845484328654,0.71484375,260
261,6,2.0,0.816496580928,0.666666666667,261
262,110,3.30909090909,0.965264490795,0.93173553719,262
263,132,4.07196969697,0.848645479925,0.720199150597,263
264,3,3.33333333333,0.471404520791,0.222222222222,264
265,4,3.0,0.707106781187,0.5,265
266,324,4.25617283951,0.865557791897,0.749190291114,266
267,16,3.75,1.08972473589,1.1875,267
268,90,3.75,0.782623792125,0.6125,268
269,1,5.0,0.0,0.0,269
270,7,3.71428571429,0.451753951453,0.204081632653,270
271,24,3.1875,0.674112070307,0.454427083333,271
272,3,3.33333333333,0.942809041582,0.888888888889,272
273,12,2.75,0.829156197589,0.6875,273
274,32,4.171875,0.923726953366,0.853271484375,274
275,31,4.14516129032,0.764046405311,0.583766909469,275
276,22,4.15909090909,0.729046133288,0.531508264463,276
277,3,5.0,0.0,0.0,277
278,5,3.6,0.8,0.64,278
279,7,2.71428571429,1.27775313,1.63265306122,279
280,17,3.94117647059,1.25887850347,1.58477508651,280
281,44,2.90909090909,1.0937463105,1.19628099174,281
282,145,3.36896551724,1.00003567118,1.00007134364,282
283,70,2.96428571429,0.934732309164,0.873724489796,283
284,311,4.48713826367,0.701281677024,0.491795990529,284
285,38,3.97368421053,0.99305064548,0.986149584488,285
286,4,2.75,1.08972473589,1.1875,286
287,7,3.64285714286,0.95297600458,0.908163265306,287
288,14,3.64285714286,0.811272620829,0.658163265306,288
289,3,3.33333333333,0.471404520791,0.222222222222,289
290,1,3.0,0.0,0.0,290
291,7,4.07142857143,0.8630747124,0.744897959184,291
292,26,2.75,1.05839137737,1.12019230769,292
293,8,3.625,0.695970545354,0.484375,293
294,114,3.35087719298,1.01292053117,1.02600800246,294
295,10,2.7,0.781024967591,0.61,295
296,6,3.0,0.57735026919,0.333333333333,296
297,10,3.2,0.6,0.36,297
298,50,3.32,0.915204895092,0.8376,298
299,14,3.07142857143,1.33439583516,1.7806122449,299
300,3,3.0,0.816496580928,0.666666666667,300
301,1,3.0,0.0,0.0,301
302,88,3.79545454545,0.884321657197,0.782024793388,302
303,15,2.8,1.18039541398,1.39333333333,303
304,101,3.44059405941,0.885211639719,0.783599647093,304
305,8,3.0,1.11803398875,1.25,305
306,2,4.5,0.5,0.25,306
307,56,3.4375,1.03104705795,1.06305803571,307
308,1,3.0,0.0,0.0,308
309,175,2.87142857143,1.10157586564,1.21346938776,309
310,48,3.75,0.957427107756,0.916666666667,310
311,6,3.0,0.0,0.0,311
312,7,3.85714285714,0.832993127835,0.69387755102,312
313,40,3.9375,0.807677998958,0.65234375,313
314,115,3.78695652174,0.740331504963,0.54809073724,314
315,70,3.32857142857,0.75064598031,0.563469387755,315
316,13,3.19230769231,0.866879051507,0.751479289941,316
317,7,3.35714285714,0.87481776528,0.765306122449,317
318,67,3.58955223881,0.810036728181,0.656159501002,318
319,2,3.5,0.5,0.25,319
320,39,2.20512820513,1.06046644743,1.12458908613,320
321,341,4.05425219941,0.870241706928,0.757320628478,321
322,122,3.68442622951,0.898999488667,0.808200080623,322
323,7,2.42857142857,0.903507902905,0.816326530612,323
324,12,2.5,0.866025403784,0.75,324
325,25,3.38,0.897552226893,0.8056,325
326,30,3.45,0.897682200633,0.805833333333,326
327,5,4.5,0.632455532034,0.4,327
328,200,3.7775,0.889799837042,0.79174375,328
329,10,3.0,0.974679434481,0.95,329
330,11,3.27272727273,1.05234880934,1.10743801653,330
331,157,3.07006369427,0.965089017257,0.93139681123,331
332,71,3.53521126761,0.881435863077,0.776929180718,332
333,9,3.05555555556,0.598351645237,0.358024691358,333
334,67,3.05223880597,0.934952821693,0.874136778793,334
335,20,3.25,0.698212002188,0.4875,335
336,34,3.05882352941,0.913660268648,0.834775086505,336
337,18,4.13888888889,0.703277161176,0.494598765432,337
338,20,2.1,0.956556323485,0.915,338
339,3,3.66666666667,0.471404520791,0.222222222222,339
340,47,3.42553191489,0.699382123995,0.489135355364,340
341,180,3.56666666667,0.893495010245,0.798333333333,341
342,12,3.25,1.01036297108,1.02083333333,342
343,21,3.2619047619,0.881274072539,0.77664399093,343
344,198,3.51515151515,0.907194992723,0.823002754821,344
345,29,3.13793103448,0.839710045647,0.705112960761,345
346,19,3.10526315789,0.804247725786,0.646814404432,346
347,13,3.11538461538,0.963843391242,0.92899408284,347
348,4,3.25,1.08972473589,1.1875,348
349,3,3.66666666667,0.471404520791,0.222222222222,349
350,6,3.66666666667,0.7453559925,0.555555555556,350
351,1,4.0,0.0,0.0,351
352,5,4.1,0.8,0.64,352
353,3,3.0,0.0,0.0,353
354,3,2.66666666667,1.6996731712,2.88888888889,354
355,5,2.1,0.916515138991,0.84,355
356,1,4.0,0.0,0.0,356
357,16,2.3125,0.998044963917,0.99609375,357
358,10,3.05,1.10566721937,1.2225,358
359,1,3.0,0.0,0.0,359
360,1,2.5,0.0,0.0,360
361,73,3.15068493151,0.747987855676,0.559485832239,361
362,25,3.54,1.01901913623,1.0384,362
363,26,2.30769230769,1.05681782031,1.11686390533,363
364,7,2.5,0.597614304667,0.357142857143,364
365,12,2.83333333333,1.0865337342,1.18055555556,365
366,6,3.25,1.07043604822,1.14583333333,366
367,13,3.61538461538,0.624926031126,0.390532544379,367
368,2,3.0,0.0,0.0,368
369,15,2.6,1.0677078252,1.14,369
370,57,2.63157894737,0.971191688802,0.943213296399,370
371,11,3.0,1.12815214964,1.27272727273,371
372,9,3.72222222222,1.03040205506,1.06172839506,372
373,14,3.39285714286,0.966927597906,0.934948979592,373
374,3,3.0,1.08012344973,1.16666666667,374
375,4,3.875,0.216506350946,0.046875,375
376,12,3.16666666667,0.799305253885,0.638888888889,376
377,14,2.42857142857,0.903507902905,0.816326530612,377
378,23,3.71739130435,0.688825196424,0.474480151229,378
379,9,2.55555555556,1.34256066373,1.8024691358,379
380,32,3.671875,0.786699742198,0.618896484375,380
381,63,2.65079365079,0.814720327099,0.663769211388,381
382,7,2.85714285714,0.832993127835,0.69387755102,382
383,106,3.08490566038,0.967567700603,0.936187255251,383
384,55,2.46363636364,0.957527808543,0.916859504132,384
385,5,2.2,1.16619037897,1.36,385
386,4,2.75,0.433012701892,0.1875,386
387,2,3.0,0.0,0.0,387
388,1,1.0,0.0,0.0,388
389,90,3.56111111111,0.744713881589,0.554598765432,389
390,37,3.66216216216,0.83870922428,0.703433162893,390
391,95,2.96842105263,1.01776464634,1.03584487535,391
392,6,2.66666666667,1.37436854187,1.88888888889,392
393,7,3.0,1.10194633004,1.21428571429,393
394,9,3.11111111111,0.99380799,0.987654320988,394
395,9,4.0,0.816496580928,0.666666666667,395
396,1,4.0,0.0,0.0,396
397,11,3.59090909091,0.701238573661,0.49173553719,397
398,2,3.5,0.5,0.25,398
399,16,3.4375,0.609174646551,0.37109375,399
400,7,3.42857142857,1.17803017875,1.38775510204,400
401,8,4.0,0.707106781187,0.5,401
402,5,2.4,0.8,0.64,402
403,110,3.47272727273,0.794401900907,0.631074380165,403
404,31,2.83870967742,0.84612109991,0.715920915713,404
405,6,3.33333333333,1.10554159679,1.22222222222,405
406,213,3.95305164319,0.761548078723,0.579955476206,406
407,4,3.75,0.829156197589,0.6875,407
408,2,3.5,0.5,0.25,408
409,2,2.5,0.5,0.25,409
410,5,3.3,1.16619037897,1.36,410
411,7,3.42857142857,0.728431359085,0.530612244898,411
412,9,3.11111111111,0.73702773119,0.543209876543,412
413,5,3.5,0.774596669241,0.6,413
414,59,3.16949152542,0.976894810237,0.954323470267,414
415,3,3.33333333333,0.942809041582,0.888888888889,415
416,33,3.30303030303,0.768108597311,0.589990817264,416
417,8,3.125,0.599478940414,0.359375,417
418,3,2.0,0.816496580928,0.666666666667,418
419,49,3.87755102041,0.854344313834,0.729904206581,419
420,2,3.5,0.5,0.25,420
421,3,1.0,0.0,0.0,421
422,80,3.8625,0.825284042012,0.68109375,422
423,31,4.20967741935,0.669306255524,0.447970863684,423
424,1,4.0,0.0,0.0,424
425,16,3.59375,1.01886502418,1.0380859375,425
426,4,3.25,0.829156197589,0.6875,426
427,274,3.70620437956,0.915398386717,0.837954206404,427
428,32,3.34375,0.794881083874,0.6318359375,428
429,10,2.85,1.51739909055,2.3025,429
430,4,2.75,1.78535710714,3.1875,430
431,6,2.75,0.803637563416,0.645833333333,431
432,53,2.88679245283,0.866795820629,0.75133499466,432
433,2,2.5,0.5,0.25,433
434,2,3.5,0.5,0.25,434
435,4,3.125,0.739509972887,0.546875,435
436,12,2.625,0.938194187433,0.880208333333,436
437,14,3.42857142857,0.622699849077,0.387755102041,437
438,21,3.28571428571,1.01853569696,1.03741496599,438
439,21,3.7380952381,0.933746264339,0.871882086168,439
440,23,3.30434782609,0.817460681607,0.668241965974,440
441,61,3.47540983607,0.846527281658,0.716608438592,441
442,8,3.8125,0.747391296444,0.55859375,442
443,3,2.66666666667,0.471404520791,0.222222222222,443
444,60,3.98333333333,0.908142181722,0.824722222222,444
445,3,2.66666666667,0.471404520791,0.222222222222,445
446,1,3.0,0.0,0.0,446
447,153,3.46732026144,0.924738441406,0.855141185014,447
448,15,4.1,1.09848380355,1.20666666667,448
449,16,2.4375,1.11628569372,1.24609375,449
450,5,3.2,0.4,0.16,450
451,7,2.71428571429,0.880630571853,0.775510204082,451
452,9,3.11111111111,0.99380799,0.987654320988,452
453,17,3.5,0.68599434057,0.470588235294,453
454,86,3.66860465116,0.894461203015,0.800060843699,454
455,78,3.75,1.1144447853,1.24198717949,455
456,5,2.3,1.16619037897,1.36,456
457,3,3.0,0.0,0.0,457
458,2,3.5,0.5,0.25,458
459,6,2.5,0.957427107756,0.916666666667,459
460,17,3.64705882353,0.742901820019,0.551903114187,460
461,46,4.04347826087,0.965863473544,0.932892249527,461
462,13,2.92307692308,0.828486893405,0.686390532544,462
463,16,3.09375,0.833268226623,0.6943359375,463
464,11,2.13636363636,0.906815333785,0.822314049587,464
465,24,2.39583333333,0.877723934706,0.770399305556,465
466,65,3.06153846154,0.978647781017,0.95775147929,466
467,10,3.6,1.11355287257,1.24,467
468,9,2.83333333333,1.15470053838,1.33333333333,468
469,6,3.33333333333,1.490711985,2.22222222222,469
470,36,3.55555555556,0.970236066476,0.941358024691,470
471,1,1.0,0.0,0.0,471
472,244,4.30327868852,0.880241623519,0.774825315775,472
473,2,2.5,0.5,0.25,473
474,45,3.93333333333,0.806914562461,0.651111111111,474
475,31,3.56451612903,0.858937222948,0.737773152966,475
476,18,3.25,0.85391256383,0.729166666667,476
477,6,3.33333333333,0.471404520791,0.222222222222,477
478,25,4.2,0.632455532034,0.4,478
479,26,3.88461538462,0.902003030735,0.813609467456,479
480,4,2.25,1.29903810568,1.6875,480
481,10,3.05,1.19268604419,1.4225,481
482,25,3.9,0.692820323028,0.48,482
483,125,3.428,0.90709205707,0.822816,483
484,18,2.69444444444,1.18014698812,1.39274691358,484
485,146,4.03767123288,0.854251287254,0.729745261775,485
486,19,2.73684210526,1.11648439135,1.24653739612,486
487,52,3.34615384615,0.874524384685,0.764792899408,487
488,9,2.61111111111,1.04822012578,1.0987654321,488
489,17,1.73529411765,1.01630309077,1.03287197232,489
490,5,3.0,1.09544511501,1.2,490
491,9,3.0,1.05409255339,1.11111111111,491
492,12,4.125,0.84471395553,0.713541666667,492
493,11,3.27272727273,1.05234880934,1.10743801653,493
494,90,3.65,1.10917887546,1.23027777778,494
495,50,3.14,0.985088828482,0.9704,495
496,57,3.48245614035,0.883399098581,0.780393967375,496
497,2,3.0,0.0,0.0,497
498,70,3.88571428571,0.756738436466,0.572653061224,498
499,15,3.9,0.611010092661,0.373333333333,499
500,9,2.66666666667,1.15470053838,1.33333333333,500
501,1,5.0,0.0,0.0,501
502,1,3.0,0.0,0.0,502
503,30,3.71666666667,0.928110386155,0.861388888889,503
504,1,3.0,0.0,0.0,504
505,1,3.0,0.0,0.0,505
506,2,4.5,0.5,0.25,506
507,2,4.0,1.0,1.0,507
508,2,3.5,0.5,0.25,508
509,6,2.5,0.763762615826,0.583333333333,509
510,1,4.0,0.0,0.0,510
511,1,1.0,0.0,0.0,511
512,9,3.33333333333,0.942809041582,0.888888888889,512
513,14,3.57142857143,0.997445717412,0.994897959184,513
514,2,2.0,1.0,1.0,514
515,3,3.0,1.41421356237,2.0,515
516,17,4.23529411765,0.749855810822,0.562283737024,516
517,1,4.0,0.0,0.0,517
518,41,3.07317073171,1.10740839851,1.22635336109,518
519,129,3.11240310078,1.00240081973,1.0048074034,519
520,126,3.3253968254,1.03953106857,1.08062484253,520
521,215,3.67441860465,0.946743014972,0.896322336398,521
522,237,4.00632911392,0.878098507418,0.77105698873,522
523,202,3.71782178218,0.954187855345,0.910474463288,523
524,196,3.39795918367,0.762511905807,0.581424406497,524
525,304,4.13815789474,0.873019127008,0.762162396122,525
526,71,3.66197183099,0.981428421071,0.963201745685,526
527,176,3.75,0.936931645901,0.877840909091,527
528,66,3.58333333333,0.935751736911,0.875631313131,528
529,147,3.36054421769,0.866579625911,0.750960248045,529
530,14,4.03571428571,1.02581475831,1.05229591837,530
531,1,4.0,0.0,0.0,531
532,1,3.0,0.0,0.0,532
533,19,3.34210526316,0.828006985397,0.685595567867,533
534,6,2.75,0.989528507253,0.979166666667,534
535,224,4.25669642857,0.885119935772,0.783437300702,535
536,14,3.10714285714,0.711602101613,0.50637755102,536
537,33,3.34848484848,0.933264460269,0.870982552801,537
538,7,3.0,1.60356745147,2.57142857143,538
539,6,2.66666666667,0.942809041582,0.888888888889,539
540,13,3.5,0.877058019307,0.769230769231,540
541,2,1.5,0.5,0.25,541
542,2,3.5,0.5,0.25,542
543,42,3.46428571429,0.947382717599,0.897534013605,543
544,1,1.0,0.0,0.0,544
545,4,2.125,1.13880419739,1.296875,545
546,2,3.25,0.75,0.5625,546
547,3,3.33333333333,1.6996731712,2.88888888889,547
548,1,2.0,0.0,0.0,548
549,9,3.33333333333,0.666666666667,0.444444444444,549
550,50,3.88,0.711055553385,0.5056,550
551,2,3.5,0.5,0.25,551
552,10,3.25,1.16726175299,1.3625,552
553,2,4.5,0.5,0.25,553
554,3,4.0,0.816496580928,0.666666666667,554
555,7,3.85714285714,0.989743318611,0.979591836735,555
556,29,2.75862068966,0.961506447834,0.924494649227,556
557,1,4.0,0.0,0.0,557
558,5,3.2,0.4,0.16,558
559,18,3.33333333333,0.471404520791,0.222222222222,559
560,31,3.62903225806,0.915526835246,0.838189386056,560
561,168,3.53273809524,0.832987811022,0.693868693311,561
562,8,3.1875,0.933324032692,0.87109375,562
563,1,1.0,0.0,0.0,563
564,62,3.11290322581,1.10868766813,1.22918834547,564
565,2,3.0,0.0,0.0,565
566,2,4.25,0.25,0.0625,566
567,53,3.6320754717,0.789978166621,0.624065503738,567
568,9,3.11111111111,1.36986977844,1.87654320988,568
569,17,3.41176470588,1.19108569008,1.41868512111,569
570,2,3.5,0.5,0.25,570
571,5,3.4,1.01980390272,1.04,571
572,3,3.66666666667,1.24721912892,1.55555555556,572
573,4,4.0,0.790569415042,0.625,573
574,3,3.16666666667,1.54560308258,2.38888888889,574
575,33,4.0303030303,0.727588315366,0.529384756657,575
576,50,2.68,1.22784363825,1.5076,576
